STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WESF,WESF_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT08,WT08_ATTRIBUTES
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,4/26/2020,,,,,,,0,",,N",0,",,N",0,",,N",,,,,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,4/27/2020,,,,,,,0,",,N",0,",,N",0,",,N",,,,,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,4/28/2020,,,,,,,0,",,N",0,",,N",0,",,N",,,,,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,4/29/2020,,,,,,,0,",,N",0,",,N",0,",,N",,,,,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,4/30/2020,,,,,,,0,",,N",0,",,N",0,",,N",,,,,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,5/1/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,5/2/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,5/3/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,5/4/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,5/5/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,5/6/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,5/7/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,5/8/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,5/9/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,5/10/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,5/11/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,5/12/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,5/13/2020,,,,,,,0,",,N",0,",,N",0,",,N",,,,,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,5/14/2020,,,,,,,0,",,N",0,",,N",0,",,N",,,,,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,5/15/2020,,,,,,,0,",,N",0,",,N",0,",,N",,,,,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,5/16/2020,,,,,,,0,",,N",0,",,N",0,",,N",,,,,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,5/17/2020,,,,,,,0,",,N",0,",,N",0,",,N",,,,,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,5/18/2020,,,,,,,4.6,",,N",0,",,N",0,",,N",,,,,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,5/19/2020,,,,,,,6.1,",,N",0,",,N",0,",,N",,,,,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,5/20/2020,,,,,,,0.5,",,N",0,",,N",0,",,N",,,,,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,5/21/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,5/22/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,5/23/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,5/24/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,5/25/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,5/26/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,5/27/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,5/28/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,5/29/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,5/30/2020,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,5/31/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,6/1/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,6/2/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,6/3/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,6/4/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,6/5/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,6/6/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,6/7/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,6/8/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,6/9/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,6/10/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,6/11/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,6/12/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,6/13/2020,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,6/14/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,6/15/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,6/16/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,6/17/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,6/18/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,6/19/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,6/20/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,6/21/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,6/22/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,6/23/2020,,,,,,,0,",,N",0,",,N",0,",,N",,,,,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,6/24/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,6/25/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,6/26/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,6/27/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,6/28/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,6/29/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,6/30/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,7/1/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,7/2/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,7/3/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,7/4/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,7/5/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,7/6/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,7/7/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,7/8/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,7/9/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,7/10/2020,,,,,,,0,",,N",0,",,N",0,",,N",,,,,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,7/11/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,7/12/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,7/13/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,7/14/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,7/15/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,7/16/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,7/17/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,7/18/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,7/19/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,7/20/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,7/21/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,7/22/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,7/23/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,7/24/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,7/25/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,7/26/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,7/27/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,7/28/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,7/29/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,7/30/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,7/31/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,8/1/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,8/2/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,8/3/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,8/4/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,8/5/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,8/6/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,8/7/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,8/8/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,8/9/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,8/10/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,8/11/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,8/12/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,8/13/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,8/14/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,8/15/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,8/16/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,8/17/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,8/18/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,8/19/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,8/20/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,8/21/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,8/22/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,8/23/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,8/24/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,8/25/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,8/26/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,8/27/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,8/28/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,8/29/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,8/30/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,8/31/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,9/1/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CASS0001,"KNIGHTS FERRY 5.2 WSW, CA US",37.789245,-120.751802,43.9,9/2/2020,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
